# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# rivers and brooks as drawn lines, half_w_m = half the channel's
# width at the point. A road crosses the RIVER only at a bridge, a
# dam or a point with mark=ford; a BROOK is fordable anywhere (human,
# 25 September 2026: «Через ручьи есть броды этого достаточно» — the
# rule is a STUB until a brook grows a steep or deep stretch), and
# a stone arch carries the road where the map already has one.
line,kind,seq,x_m,y_m,half_w_m,mark
brook,brook,1114,4836.8,4020.2,1.06,
brook,brook,1115,4839.7,4018.3,1.06,
brook,brook,1116,4842.7,4016.3,1.06,
brook,brook,1117,4845.7,4014.3,1.06,
brook,brook,1118,4848.6,4012.3,1.06,
brook,brook,1119,4851.6,4010.4,1.06,
brook,brook,1120,4854.6,4008.6,1.06,
brook,brook,1121,4857.6,4006.9,1.07,
brook,brook,1122,4860.5,4005.4,1.07,
brook,brook,1123,4863.5,4004.0,1.07,
brook,brook,1124,4866.4,4002.9,1.07,
brook,brook,1125,4869.4,4002.0,1.07,
brook,brook,1126,4872.3,4001.3,1.07,
brook,brook,1127,4875.1,4000.9,1.07,
brook,brook,1128,4878.0,4000.9,1.07,
brook,brook,1129,4880.8,4001.2,1.07,
brook,brook,1130,4883.7,4001.6,1.07,
brook,brook,1131,4886.5,4002.3,1.07,
brook,brook,1132,4889.3,4003.2,1.07,
brook,brook,1133,4892.2,4004.3,1.07,
brook,brook,1134,4895.0,4005.5,1.07,
brook,brook,1135,4897.8,4006.9,1.07,
brook,brook,1136,4900.7,4008.4,1.07,
brook,brook,1137,4903.5,4010.1,1.07,
brook,brook,1138,4906.3,4011.8,1.07,
brook,brook,1139,4909.1,4013.6,1.07,
brook,brook,1140,4911.9,4015.5,1.08,
brook,brook,1141,4914.7,4017.5,1.08,
brook,brook,1142,4917.5,4019.5,1.08,
brook,brook,1143,4920.3,4021.5,1.08,
brook,brook,1144,4923.1,4023.5,1.08,
brook,brook,1145,4925.8,4025.5,1.08,
brook,brook,1146,4928.6,4027.5,1.08,
brook,brook,1147,4931.4,4029.5,1.08,
brook,brook,1148,4934.1,4031.4,1.08,
brook,brook,1149,4936.8,4033.3,1.08,
brook,brook,1150,4939.6,4035.0,1.08,
brook,brook,1151,4942.3,4036.7,1.08,
brook,brook,1152,4945.0,4038.2,1.08,
brook,brook,1153,4947.5,4039.8,1.08,
brook,brook,1154,4949.5,4041.6,1.08,
brook,brook,1155,4951.1,4043.6,1.08,
brook,brook,1156,4952.5,4045.8,1.08,
brook,brook,1157,4953.6,4048.1,1.08,
brook,brook,1158,4954.5,4050.4,1.08,
brook,brook,1159,4955.2,4052.9,1.08,
brook,brook,1160,4955.9,4055.3,1.08,
brook,brook,1161,4956.6,4057.8,1.08,
brook,brook,1162,4957.3,4060.2,1.08,
brook,brook,1163,4958.2,4062.6,1.08,
brook,brook,1164,4959.2,4064.8,1.08,
brook,brook,1165,4960.5,4066.9,1.08,
brook,brook,1166,4962.1,4068.8,1.08,
brook,brook,1167,4964.0,4070.6,1.09,
brook,brook,1168,4966.3,4072.1,1.09,
brook,brook,1169,4969.2,4073.3,1.09,
brook,brook,1170,4972.5,4074.2,1.09,
brook,brook,1171,4976.5,4074.8,1.09,
brook,brook,1172,4981.2,4075.1,1.09,
brook,brook,1173,4986.5,4074.9,1.09,
brook,brook,1174,4992.7,4074.3,1.09,
brook,brook,1175,4999.7,4073.3,1.09,
brook,brook,1176,5007.6,4071.7,1.09,pond
brook,brook,1177,5016.7,4069.5,1.09,
brook,brook,1178,5027.1,4066.6,1.09,
brook,brook,1179,5038.8,4062.9,1.09,
brook,brook,1180,5051.6,4058.7,1.09,
brook,brook,1181,5065.3,4054.0,1.09,
brook,brook,1182,5079.9,4048.7,1.09,
brook,brook,1183,5095.2,4043.1,1.09,
brook,brook,1184,5111.1,4037.2,1.09,
brook,brook,1185,5127.5,4030.9,1.10,
brook,brook,1186,5144.2,4024.5,1.10,
brook,brook,1187,5161.2,4017.9,1.10,
brook,brook,1188,5178.3,4011.3,1.10,
brook,brook,1189,5195.4,4004.7,1.10,
brook,brook,1190,5212.3,3998.1,1.10,
brook,brook,1191,5229.0,3991.7,1.10,
brook,brook,1192,5245.4,3985.5,1.10,
brook,brook,1193,5261.2,3979.6,1.10,
brook,brook,1194,5276.4,3974.0,1.10,
brook,brook,1195,5290.9,3968.8,1.10,
brook,brook,1196,5304.5,3964.1,1.10,
brook,brook,1197,5317.1,3959.9,1.10,
brook,brook,1198,5328.6,3956.4,1.10,
brook,brook,1199,5338.9,3953.5,1.10,
brook,brook,1200,5347.8,3951.4,1.10,dam
brook,brook,1201,5355.6,3949.7,1.10,
brook,brook,1202,5362.4,3948.2,1.10,
brook,brook,1203,5368.5,3946.9,1.10,
brook,brook,1204,5373.9,3945.7,1.10,
brook,brook,1205,5378.5,3944.7,1.10,
brook,brook,1206,5382.5,3943.9,1.10,
brook,brook,1207,5385.9,3943.4,1.10,
brook,brook,1208,5388.7,3943.2,1.10,
brook,brook,1209,5391.0,3943.2,1.10,
brook,brook,1210,5392.9,3943.5,1.10,
brook,brook,1211,5394.4,3944.1,1.10,
brook,brook,1212,5395.5,3945.0,1.10,
brook,brook,1213,5396.4,3946.3,1.10,
brook,brook,1214,5397.0,3947.9,1.10,
brook,brook,1215,5397.4,3950.0,1.10,
brook,brook,1216,5397.7,3952.4,1.10,
brook,brook,1217,5397.9,3955.3,1.10,
brook,brook,1218,5398.1,3958.6,1.10,
brook,brook,1219,5398.2,3962.3,1.10,
brook,brook,1220,5398.5,3966.6,1.10,
brook,brook,1221,5398.8,3971.3,1.10,
brook,brook,1222,5399.3,3976.6,1.10,
brook,brook,1223,5400.1,3982.4,1.10,
brook,brook,1224,5401.1,3988.7,1.10,
brook,brook,1225,5402.2,3995.9,1.10,
brook,brook,1226,5403.2,4004.3,1.10,
brook,brook,1227,5404.0,4013.6,1.10,
brook,brook,1228,5404.7,4023.9,1.10,
brook,brook,1229,5405.3,4035.0,1.10,
brook,brook,1230,5405.8,4046.9,1.10,
brook,brook,1231,5406.1,4059.3,1.10,
brook,brook,1232,5406.4,4072.3,1.10,
brook,brook,1233,5406.6,4085.7,1.10,
brook,brook,1234,5406.7,4099.5,1.10,
brook,brook,1235,5406.8,4113.4,1.10,
brook,brook,1236,5406.7,4127.5,1.10,
brook,brook,1237,5406.6,4141.6,1.10,
brook,brook,1238,5406.5,4155.6,1.10,
brook,brook,1239,5406.3,4169.4,1.10,
brook,brook,1240,5406.1,4183.0,1.10,
brook,brook,1241,5405.8,4196.1,1.11,
brook,brook,1242,5405.6,4208.8,1.11,
brook,brook,1243,5405.3,4220.9,1.11,
brook,brook,1244,5405.0,4232.4,1.11,
brook,brook,1245,5404.7,4243.0,1.11,
brook,brook,1246,5404.4,4252.7,1.11,
brook,brook,1247,5404.1,4261.5,1.11,
brook,brook,1248,5403.8,4269.2,1.11,
brook,brook,1249,5403.5,4275.9,1.11,
brook,brook,1250,5403.1,4281.9,1.11,
brook,brook,1251,5402.6,4287.3,1.11,
brook,brook,1252,5402.0,4292.0,1.12,
brook,brook,1253,5401.3,4296.1,1.12,
brook,brook,1254,5400.6,4299.7,1.12,
brook,brook,1255,5399.8,4302.8,1.12,
brook,brook,1256,5399.0,4305.5,1.12,
brook,brook,1257,5398.2,4307.8,1.12,
brook,brook,1258,5397.3,4309.8,1.12,
brook,brook,1259,5396.4,4311.5,1.12,
brook,brook,1260,5395.5,4313.0,1.12,
brook,brook,1261,5394.7,4314.2,1.12,
brook,brook,1262,5393.8,4315.4,1.13,
brook,brook,1263,5393.0,4316.4,1.13,
brook,brook,1264,5392.2,4317.4,1.13,
brook,brook,1265,5391.5,4318.4,1.13,
brook,brook,1266,5390.8,4319.5,1.13,
brook,brook,1267,5390.2,4320.7,1.13,
brook,brook,1268,5389.7,4322.0,1.13,
brook,brook,1269,5389.3,4323.6,1.13,
brook,brook,1270,5389.0,4325.4,1.13,
brook,brook,1271,5388.8,4327.5,1.13,
brook,brook,1272,5388.7,4329.9,1.13,
brook,brook,1273,5388.7,4332.5,1.13,
brook,brook,1274,5388.8,4335.2,1.13,
brook,brook,1275,5389.0,4337.9,1.13,
brook,brook,1276,5389.2,4340.5,1.13,
brook,brook,1277,5389.5,4343.2,1.13,
brook,brook,1278,5389.8,4345.9,1.13,
brook,brook,1279,5390.2,4348.6,1.13,
brook,brook,1280,5390.7,4351.3,1.13,
brook,brook,1281,5391.2,4354.0,1.13,
brook,brook,1282,5391.7,4356.7,1.13,
brook,brook,1283,5392.3,4359.5,1.13,
brook,brook,1284,5393.0,4362.2,1.14,
brook,brook,1285,5393.6,4364.9,1.14,
brook,brook,1286,5394.4,4367.7,1.14,
brook,brook,1287,5395.1,4370.5,1.14,
brook,brook,1288,5395.9,4373.2,1.14,
brook,brook,1289,5396.7,4376.0,1.14,
brook,brook,1290,5397.5,4378.8,1.14,
brook,brook,1291,5398.4,4381.6,1.14,
brook,brook,1292,5399.2,4384.4,1.14,
brook,brook,1293,5400.1,4387.3,1.14,
brook,brook,1294,5401.0,4390.1,1.14,
brook,brook,1295,5401.9,4392.9,1.14,
brook,brook,1296,5402.8,4395.8,1.14,
brook,brook,1297,5403.7,4398.7,1.14,
brook,brook,1298,5404.7,4401.5,1.14,
brook,brook,1299,5405.8,4404.4,1.14,
brook,brook,1300,5406.9,4407.3,1.14,
brook,brook,1301,5408.0,4410.2,1.14,
brook,brook,1302,5409.2,4413.1,1.14,
brook,brook,1303,5410.4,4416.0,1.14,
brook,brook,1304,5411.7,4418.9,1.14,
brook,brook,1305,5413.0,4421.8,1.14,
brook,brook,1306,5414.3,4424.8,1.14,
brook,brook,1307,5415.6,4427.7,1.14,
brook,brook,1308,5416.9,4430.7,1.15,
brook,brook,1309,5418.3,4433.6,1.15,
brook,brook,1310,5419.6,4436.6,1.15,
brook,brook,1311,5421.0,4439.6,1.15,
brook,brook,1312,5422.3,4442.6,1.15,
brook,brook,1313,5423.6,4445.6,1.15,
brook,brook,1314,5424.9,4448.6,1.15,
brook,brook,1315,5426.2,4451.7,1.15,
brook,brook,1316,5427.5,4454.7,1.15,
brook,brook,1317,5428.7,4457.8,1.15,
brook,brook,1318,5429.9,4460.8,1.15,
brook,brook,1319,5431.1,4463.9,1.15,
brook,brook,1320,5432.2,4467.0,1.15,
brook,brook,1321,5433.3,4470.1,1.15,
brook,brook,1322,5434.4,4473.2,1.15,
brook,brook,1323,5435.4,4476.4,1.15,
brook,brook,1324,5436.5,4479.5,1.15,
brook,brook,1325,5437.5,4482.7,1.15,
brook,brook,1326,5438.5,4485.8,1.15,
brook,brook,1327,5439.6,4489.0,1.15,
brook,brook,1328,5440.6,4492.2,1.15,
brook,brook,1329,5441.6,4495.4,1.15,
brook,brook,1330,5442.6,4498.6,1.15,
brook,brook,1331,5443.5,4501.8,1.15,
brook,brook,1332,5444.5,4505.1,1.16,
brook,brook,1333,5445.4,4508.3,1.16,
brook,brook,1334,5446.4,4511.5,1.16,
brook,brook,1335,5447.3,4514.8,1.16,
brook,brook,1336,5448.2,4518.1,1.16,
brook,brook,1337,5449.1,4521.3,1.16,
brook,brook,1338,5450.0,4524.6,1.16,
brook,brook,1339,5450.9,4527.9,1.16,
brook,brook,1340,5451.8,4531.2,1.16,
brook,brook,1341,5452.7,4534.5,1.16,
brook,brook,1342,5453.5,4537.9,1.16,
brook,brook,1343,5454.4,4541.2,1.16,
brook,brook,1344,5455.2,4544.5,1.16,
brook,brook,1345,5456.1,4547.8,1.16,
brook,brook,1346,5457.0,4551.2,1.16,
brook,brook,1347,5458.0,4554.5,1.16,
brook,brook,1348,5459.0,4557.8,1.16,
brook,brook,1349,5460.0,4561.2,1.16,
brook,brook,1350,5461.1,4564.5,1.16,
brook,brook,1351,5462.2,4567.9,1.16,
brook,brook,1352,5463.3,4571.3,1.16,
brook,brook,1353,5464.3,4574.6,1.16,
brook,brook,1354,5465.4,4578.0,1.16,
brook,brook,1355,5466.4,4581.4,1.16,
brook,brook,1356,5467.4,4584.8,1.16,
brook,brook,1357,5468.3,4588.3,1.17,
brook,brook,1358,5469.1,4591.7,1.17,
brook,brook,1359,5469.9,4595.1,1.17,
brook,brook,1360,5470.6,4598.6,1.17,
brook,brook,1361,5471.2,4602.1,1.17,
brook,brook,1362,5471.7,4605.6,1.17,
brook,brook,1363,5472.1,4609.1,1.17,
brook,brook,1364,5472.4,4612.6,1.17,
brook,brook,1365,5472.5,4616.1,1.17,
brook,brook,1366,5472.5,4619.7,1.17,
brook,brook,1367,5472.3,4623.3,1.17,
brook,brook,1368,5472.0,4626.9,1.17,
brook,brook,1369,5471.5,4630.5,1.17,
brook,brook,1370,5470.8,4634.2,1.17,
brook,brook,1371,5469.9,4637.9,1.17,
brook,brook,1372,5468.8,4641.6,1.17,
brook,brook,1373,5467.6,4645.3,1.17,
brook,brook,1374,5466.3,4649.1,1.17,
brook,brook,1375,5464.8,4652.9,1.18,
brook,brook,1376,5463.2,4656.7,1.18,
brook,brook,1377,5461.6,4660.5,1.18,
brook,brook,1378,5459.8,4664.3,1.18,
brook,brook,1379,5458.0,4668.1,1.18,
brook,brook,1380,5456.2,4672.0,1.18,
brook,brook,1381,5454.3,4675.8,1.18,
brook,brook,1382,5452.3,4679.7,1.18,
brook,brook,1383,5450.4,4683.6,1.18,
brook,brook,1384,5448.5,4687.4,1.18,
brook,brook,1385,5446.6,4691.3,1.18,
brook,brook,1386,5444.7,4695.2,1.19,
brook,brook,1387,5442.8,4699.0,1.19,
brook,brook,1388,5441.1,4702.9,1.19,
brook,brook,1389,5439.3,4706.7,1.19,
brook,brook,1390,5437.7,4710.6,1.19,
brook,brook,1391,5436.2,4714.4,1.19,
brook,brook,1392,5434.8,4718.2,1.19,
brook,brook,1393,5433.4,4722.0,1.19,
brook,brook,1394,5432.0,4725.8,1.19,
brook,brook,1395,5430.6,4729.7,1.19,
brook,brook,1396,5429.1,4733.5,1.19,
brook,brook,1397,5427.7,4737.3,1.19,
brook,brook,1398,5426.2,4741.2,1.19,
brook,brook,1399,5424.7,4745.0,1.19,
brook,brook,1400,5423.3,4748.9,1.19,
brook,brook,1401,5421.8,4752.7,1.19,
brook,brook,1402,5420.4,4756.6,1.19,
brook,brook,1403,5419.0,4760.4,1.20,
brook,brook,1404,5417.6,4764.3,1.20,
brook,brook,1405,5416.3,4768.1,1.20,
brook,brook,1406,5415.1,4771.9,1.20,
brook,brook,1407,5413.9,4775.8,1.20,
brook,brook,1408,5412.8,4779.6,1.20,
brook,brook,1409,5411.8,4783.4,1.20,
brook,brook,1410,5410.8,4787.2,1.20,
brook,brook,1411,5410.0,4791.0,1.20,
brook,brook,1412,5409.3,4794.7,1.20,
brook,brook,1413,5408.6,4798.5,1.20,
brook,brook,1414,5408.1,4802.3,1.20,
brook,brook,1415,5407.7,4806.0,1.20,
brook,brook,1416,5407.5,4809.7,1.20,
brook,brook,1417,5407.5,4813.4,1.20,
brook,brook,1418,5407.7,4817.1,1.20,
brook,brook,1419,5408.1,4820.7,1.20,
brook,brook,1420,5408.7,4824.3,1.20,
brook,brook,1421,5409.5,4827.9,1.20,
brook,brook,1422,5410.5,4831.5,1.20,
brook,brook,1423,5411.6,4835.1,1.20,
brook,brook,1424,5412.8,4838.7,1.20,
brook,brook,1425,5414.0,4842.2,1.20,
brook,brook,1426,5415.4,4845.8,1.20,
brook,brook,1427,5416.7,4849.3,1.20,
brook,brook,1428,5418.1,4852.9,1.21,
brook,brook,1429,5419.5,4856.4,1.21,
brook,brook,1430,5420.8,4860.0,1.21,
brook,brook,1431,5422.0,4863.5,1.21,
brook,brook,1432,5423.2,4867.1,1.21,
brook,brook,1433,5424.2,4870.6,1.21,
brook,brook,1434,5425.1,4874.2,1.21,
brook,brook,1435,5425.9,4877.8,1.21,
brook,brook,1436,5426.5,4881.4,1.21,
brook,brook,1437,5426.8,4885.1,1.21,
brook,brook,1438,5426.9,4888.7,1.21,
brook,brook,1439,5426.8,4892.4,1.21,
brook,brook,1440,5426.4,4896.1,1.21,
brook,brook,1441,5425.7,4899.8,1.21,
brook,brook,1442,5424.7,4903.6,1.21,
brook,brook,1443,5423.4,4907.4,1.21,
brook,brook,1444,5421.9,4911.2,1.21,
brook,brook,1445,5420.1,4915.1,1.21,
brook,brook,1446,5418.2,4918.9,1.21,
brook,brook,1447,5416.1,4922.8,1.21,
brook,brook,1448,5413.9,4926.7,1.21,
brook,brook,1449,5411.5,4930.6,1.21,
brook,brook,1450,5409.1,4934.5,1.21,
brook,brook,1451,5406.6,4938.4,1.21,
brook,brook,1452,5404.1,4942.3,1.21,
brook,brook,1453,5401.5,4946.2,1.22,
brook,brook,1454,5399.0,4950.1,1.22,
brook,brook,1455,5396.5,4954.0,1.22,
brook,brook,1456,5394.1,4957.9,1.22,
brook,brook,1457,5391.8,4961.8,1.22,
brook,brook,1458,5389.6,4965.6,1.22,
brook,brook,1459,5387.6,4969.4,1.22,
brook,brook,1460,5385.8,4973.2,1.22,
brook,brook,1461,5384.1,4977.0,1.22,
brook,brook,1462,5382.7,4980.7,1.22,
brook,brook,1463,5381.5,4984.4,1.22,
brook,brook,1464,5380.6,4988.1,1.22,
brook,brook,1465,5379.9,4991.8,1.22,
brook,brook,1466,5379.3,4995.5,1.22,
brook,brook,1467,5378.8,4999.2,1.22,
brook,brook,1468,5378.5,5003.0,1.22,
brook,brook,1469,5378.2,5006.8,1.22,
brook,brook,1470,5378.0,5010.6,1.22,
brook,brook,1471,5377.9,5014.4,1.22,
brook,brook,1472,5377.9,5018.2,1.22,
brook,brook,1473,5378.1,5022.0,1.22,
brook,brook,1474,5378.3,5025.8,1.22,
brook,brook,1475,5378.6,5029.5,1.22,
brook,brook,1476,5379.0,5033.2,1.22,
brook,brook,1477,5379.5,5036.8,1.23,
brook,brook,1478,5380.0,5040.4,1.23,
brook,brook,1479,5380.7,5043.9,1.23,
brook,brook,1480,5381.5,5047.3,1.23,
brook,brook,1481,5382.3,5050.7,1.23,
brook,brook,1482,5383.2,5053.9,1.23,
brook,brook,1483,5384.2,5057.1,1.23,
brook,brook,1484,5385.3,5060.1,1.23,
brook,brook,1485,5386.5,5063.0,1.23,
brook,brook,1486,5387.8,5065.8,1.23,
brook,brook,1487,5389.1,5068.5,1.23,
brook,brook,1488,5390.5,5071.0,1.23,
brook,brook,1489,5392.0,5073.4,1.23,
brook,brook,1490,5393.7,5075.6,1.23,
brook,brook,1491,5395.5,5077.6,1.23,
brook,brook,1492,5397.4,5079.5,1.23,
brook,brook,1493,5399.4,5081.3,1.23,
brook,brook,1494,5401.6,5083.0,1.23,
brook,brook,1495,5403.8,5084.6,1.23,
brook,brook,1496,5406.1,5086.1,1.24,
brook,brook,1497,5408.6,5087.5,1.24,
brook,brook,1498,5411.1,5088.8,1.24,
brook,brook,1499,5413.6,5090.0,1.24,
brook,brook,1500,5416.3,5091.2,1.24,
brook,brook,1501,5419.0,5092.4,1.24,
brook,brook,1502,5421.7,5093.5,1.24,
brook,brook,1503,5424.5,5094.6,1.24,
brook,brook,1504,5427.3,5095.7,1.24,
brook,brook,1505,5430.1,5096.8,1.24,
brook,brook,1506,5433.0,5097.9,1.25,
brook,brook,1507,5435.8,5099.0,1.25,
brook,brook,1508,5438.7,5100.2,1.25,
brook,brook,1509,5441.6,5101.3,1.25,
brook,brook,1510,5444.4,5102.6,1.25,
brook,brook,1511,5447.2,5103.8,1.25,
brook,brook,1512,5450.0,5105.2,1.25,
brook,brook,1513,5452.8,5106.6,1.25,
brook,brook,1514,5455.7,5108.0,1.25,
brook,brook,1515,5458.6,5109.3,1.25,
brook,brook,1516,5461.5,5110.7,1.25,
brook,brook,1517,5464.5,5112.1,1.25,
brook,brook,1518,5467.6,5113.4,1.25,
brook,brook,1519,5470.7,5114.8,1.25,
brook,brook,1520,5473.8,5116.1,1.25,
brook,brook,1521,5476.9,5117.5,1.25,
brook,brook,1522,5480.0,5118.8,1.25,
brook,brook,1523,5483.2,5120.2,1.26,
brook,brook,1524,5486.4,5121.5,1.26,
brook,brook,1525,5489.6,5122.9,1.26,
brook,brook,1526,5492.7,5124.2,1.26,
brook,brook,1527,5495.9,5125.5,1.26,
brook,brook,1528,5499.1,5126.9,1.26,
brook,brook,1529,5502.2,5128.2,1.26,
brook,brook,1530,5505.4,5129.6,1.26,
brook,brook,1531,5508.5,5130.9,1.26,
brook,brook,1532,5511.6,5132.3,1.26,
brook,brook,1533,5514.6,5133.7,1.26,
brook,brook,1534,5517.6,5135.0,1.26,
brook,brook,1535,5520.6,5136.4,1.26,
brook,brook,1536,5523.5,5137.8,1.26,
brook,brook,1537,5526.4,5139.2,1.26,
brook,brook,1538,5529.3,5140.6,1.26,
brook,brook,1539,5532.2,5142.0,1.26,
brook,brook,1540,5535.1,5143.4,1.26,
brook,brook,1541,5538.0,5144.7,1.26,
brook,brook,1542,5540.9,5146.1,1.26,
brook,brook,1543,5543.8,5147.5,1.26,
brook,brook,1544,5546.6,5148.9,1.26,
brook,brook,1545,5549.5,5150.3,1.26,
brook,brook,1546,5552.3,5151.7,1.26,
brook,brook,1547,5555.1,5153.1,1.26,
brook,brook,1548,5557.9,5154.6,1.26,
brook,brook,1549,5560.7,5156.0,1.27,
brook,brook,1550,5563.5,5157.4,1.27,
brook,brook,1551,5566.2,5158.8,1.27,
brook,brook,1552,5568.9,5160.2,1.27,
brook,brook,1553,5571.5,5161.7,1.27,
brook,brook,1554,5574.1,5163.1,1.27,
brook,brook,1555,5576.7,5164.5,1.27,
brook,brook,1556,5579.2,5166.0,1.27,
brook,brook,1557,5581.7,5167.4,1.27,
brook,brook,1558,5584.2,5168.9,1.27,
brook,brook,1559,5586.6,5170.3,1.27,
brook,brook,1560,5588.9,5171.8,1.27,
brook,brook,1561,5591.2,5173.2,1.27,
brook,brook,1562,5593.4,5174.6,1.27,
brook,brook,1563,5595.6,5176.0,1.27,
brook,brook,1564,5597.7,5177.2,1.27,
brook,brook,1565,5599.8,5178.5,1.27,
brook,brook,1566,5601.8,5179.8,1.27,
brook,brook,1567,5603.8,5181.0,1.27,
brook,brook,1568,5605.7,5182.2,1.27,
brook,brook,1569,5607.6,5183.4,1.27,
brook,brook,1570,5609.5,5184.7,1.27,
brook,brook,1571,5611.4,5186.0,1.27,
brook,brook,1572,5613.2,5187.3,1.27,
brook,brook,1573,5615.0,5188.6,1.28,
brook,brook,1574,5616.8,5190.0,1.28,
brook,brook,1575,5618.6,5191.4,1.28,
brook,brook,1576,5620.3,5192.9,1.28,
brook,brook,1577,5622.1,5194.5,1.28,
brook,brook,1578,5623.8,5196.1,1.28,
brook,brook,1579,5625.6,5197.9,1.28,
brook,brook,1580,5627.4,5199.7,1.28,
brook,brook,1581,5629.1,5201.7,1.28,
brook,brook,1582,5630.9,5203.8,1.28,
brook,brook,1583,5632.7,5206.0,1.28,
brook,brook,1584,5634.5,5208.3,1.28,
brook,brook,1585,5636.4,5210.8,1.28,
brook,brook,1586,5638.3,5213.4,1.28,
brook,brook,1587,5640.4,5216.1,1.28,
brook,brook,1588,5642.5,5218.9,1.28,
brook,brook,1589,5644.7,5221.8,1.28,
brook,brook,1590,5646.9,5224.8,1.28,
brook,brook,1591,5649.1,5228.0,1.28,
brook,brook,1592,5651.4,5231.1,1.28,
brook,brook,1593,5653.6,5234.4,1.28,
brook,brook,1594,5655.8,5237.7,1.28,
brook,brook,1595,5658.0,5241.1,1.28,
brook,brook,1596,5660.2,5244.6,1.28,
brook,brook,1597,5662.2,5248.1,1.29,
brook,brook,1598,5664.2,5251.6,1.29,
brook,brook,1599,5666.1,5255.1,1.29,
brook,brook,1600,5667.8,5258.7,1.29,
brook,brook,1601,5669.5,5262.3,1.29,
brook,brook,1602,5671.0,5265.9,1.29,
brook,brook,1603,5672.3,5269.5,1.29,
brook,brook,1604,5673.5,5273.0,1.29,
brook,brook,1605,5674.5,5276.6,1.29,
brook,brook,1606,5675.2,5280.1,1.29,
brook,brook,1607,5675.8,5283.6,1.29,
brook,brook,1608,5676.1,5287.1,1.29,
brook,brook,1609,5676.2,5290.6,1.29,
brook,brook,1610,5676.1,5294.2,1.29,
brook,brook,1611,5675.7,5297.8,1.29,
brook,brook,1612,5675.2,5301.5,1.29,
brook,brook,1613,5674.6,5305.3,1.29,
brook,brook,1614,5673.7,5309.1,1.29,
brook,brook,1615,5672.7,5313.0,1.29,
brook,brook,1616,5671.6,5316.8,1.30,
brook,brook,1617,5670.3,5320.7,1.30,
brook,brook,1618,5668.9,5324.6,1.30,
brook,brook,1619,5667.4,5328.5,1.30,
brook,brook,1620,5665.9,5332.4,1.30,
brook,brook,1621,5664.2,5336.2,1.30,
brook,brook,1622,5662.5,5340.0,1.30,
brook,brook,1623,5660.7,5343.7,1.30,
brook,brook,1624,5658.9,5347.4,1.30,
brook,brook,1625,5657.0,5351.1,1.30,
brook,brook,1626,5655.1,5354.6,1.31,
brook,brook,1627,5653.2,5358.0,1.31,
brook,brook,1628,5651.3,5361.4,1.31,
brook,brook,1629,5649.4,5364.6,1.31,
brook,brook,1630,5647.6,5367.8,1.31,
brook,brook,1631,5645.8,5370.8,1.31,
brook,brook,1632,5644.0,5373.6,1.31,
brook,brook,1633,5642.2,5376.3,1.31,
brook,brook,1634,5640.4,5378.9,1.31,
brook,brook,1635,5638.5,5381.3,1.31,
brook,brook,1636,5636.5,5383.7,1.31,
brook,brook,1637,5634.5,5385.9,1.31,
brook,brook,1638,5632.5,5388.1,1.31,
brook,brook,1639,5630.4,5390.1,1.31,
brook,brook,1640,5628.3,5392.1,1.31,
brook,brook,1641,5626.1,5394.0,1.31,
brook,brook,1642,5623.9,5395.9,1.31,
brook,brook,1643,5621.7,5397.7,1.31,
brook,brook,1644,5619.5,5399.4,1.32,
brook,brook,1645,5617.2,5401.1,1.32,
brook,brook,1646,5615.0,5402.8,1.32,
brook,brook,1647,5612.7,5404.5,1.32,
brook,brook,1648,5610.4,5406.2,1.32,
brook,brook,1649,5608.1,5407.9,1.32,
brook,brook,1650,5605.8,5409.5,1.32,
brook,brook,1651,5603.6,5411.2,1.32,
brook,brook,1652,5601.3,5413.0,1.32,
brook,brook,1653,5599.1,5414.7,1.32,
brook,brook,1654,5596.9,5416.5,1.32,
brook,brook,1655,5594.7,5418.4,1.32,
brook,brook,1656,5592.5,5420.3,1.32,
brook,brook,1657,5590.3,5422.2,1.32,
brook,brook,1658,5588.0,5424.1,1.32,
brook,brook,1659,5585.7,5425.9,1.32,
brook,brook,1660,5583.3,5427.7,1.32,
brook,brook,1661,5580.9,5429.4,1.32,
brook,brook,1662,5578.4,5431.1,1.32,
brook,brook,1663,5575.9,5432.8,1.32,
brook,brook,1664,5573.5,5434.5,1.32,
brook,brook,1665,5571.0,5436.2,1.32,
brook,brook,1666,5568.5,5437.9,1.32,
brook,brook,1667,5566.0,5439.6,1.32,
brook,brook,1668,5563.6,5441.4,1.33,
brook,brook,1669,5561.2,5443.1,1.33,
brook,brook,1670,5558.8,5445.0,1.33,
brook,brook,1671,5556.6,5446.8,1.33,
brook,brook,1672,5554.4,5448.8,1.33,
brook,brook,1673,5552.3,5450.7,1.33,
brook,brook,1674,5550.3,5452.8,1.33,
brook,brook,1675,5548.3,5455.0,1.33,
brook,brook,1676,5546.6,5457.2,1.33,
brook,brook,1677,5544.9,5459.5,1.33,
brook,brook,1678,5543.4,5462.0,1.33,
brook,brook,1679,5542.0,5464.5,1.33,
brook,brook,1680,5540.8,5467.2,1.33,
brook,brook,1681,5539.7,5470.0,1.33,
brook,brook,1682,5538.7,5473.1,1.33,
brook,brook,1683,5537.8,5476.3,1.33,
brook,brook,1684,5537.0,5479.7,1.33,
brook,brook,1685,5536.3,5483.2,1.33,
brook,brook,1686,5535.7,5486.8,1.33,
