# generated from db/map.db — do not edit by hand
# metres from the map's SOUTH-WEST corner, x east, y north
# WHERE A ROAD MAY NOT BE LAID (roads stage 7): water (shallows is
# shelf water, not a ford), forest, groves, old orchards, reserves,
# ruins — each a closed polygon as the plan sheets draw it. THE
# FLOODPLAIN IS DIFFERENT: a dirt road and a path may cross it and go
# under the spring flood (roads.md §9, §11a); gravel, asphalt, an
# upgrade and any unit may not. The whole forest and the whole
# grove are refused, not single trees: a STUB the tracer must say
# aloud. Yard plots are not here — the core knows its own units.
# NO SLOPE: heights live in the layer; «no cliff» is a STUB too.
area,kind,seq,x_m,y_m
forest_hill,forest,1370,11106.4,202.8
forest_hill,forest,1371,11104.7,202.8
forest_hill,forest,1372,11103.0,202.8
forest_hill,forest,1373,11101.4,202.8
forest_hill,forest,1374,11099.8,202.8
forest_hill,forest,1375,11098.2,202.8
forest_hill,forest,1376,11096.7,202.9
forest_hill,forest,1377,11095.1,202.9
forest_hill,forest,1378,11093.5,203.0
forest_hill,forest,1379,11091.9,203.1
forest_hill,forest,1380,11090.3,203.2
forest_hill,forest,1381,11088.7,203.3
forest_hill,forest,1382,11086.9,203.5
forest_hill,forest,1383,11085.2,203.6
forest_hill,forest,1384,11083.3,203.8
forest_hill,forest,1385,11081.4,204.1
forest_hill,forest,1386,11079.4,204.3
forest_hill,forest,1387,11077.3,204.6
forest_hill,forest,1388,11075.1,204.9
forest_hill,forest,1389,11072.8,205.2
forest_hill,forest,1390,11070.3,205.6
forest_hill,forest,1391,11067.7,206.0
forest_hill,forest,1392,11065.0,206.5
forest_hill,forest,1393,11062.1,207.0
forest_hill,forest,1394,11058.9,207.6
forest_hill,forest,1395,11055.5,208.3
forest_hill,forest,1396,11051.9,209.0
forest_hill,forest,1397,11048.1,209.8
forest_hill,forest,1398,11044.1,210.6
forest_hill,forest,1399,11040.1,211.5
forest_hill,forest,1400,11035.9,212.4
forest_hill,forest,1401,11031.7,213.3
forest_hill,forest,1402,11027.4,214.2
forest_hill,forest,1403,11023.1,215.2
forest_hill,forest,1404,11018.8,216.2
forest_hill,forest,1405,11014.4,217.1
forest_hill,forest,1406,11010.2,218.1
forest_hill,forest,1407,11006.0,219.0
forest_hill,forest,1408,11001.9,220.0
forest_hill,forest,1409,10997.8,220.8
forest_hill,forest,1410,10994.0,221.7
forest_hill,forest,1411,10990.3,222.5
forest_hill,forest,1412,10986.8,223.2
forest_hill,forest,1413,10983.4,223.9
forest_hill,forest,1414,10980.4,224.6
forest_hill,forest,1415,10977.5,225.1
forest_hill,forest,1416,10975.0,225.6
forest_hill,forest,1417,10972.7,226.0
forest_hill,forest,1418,10970.6,226.4
forest_hill,forest,1419,10968.7,226.7
forest_hill,forest,1420,10967.0,226.9
forest_hill,forest,1421,10965.5,227.1
forest_hill,forest,1422,10964.1,227.3
forest_hill,forest,1423,10962.8,227.4
forest_hill,forest,1424,10961.7,227.5
forest_hill,forest,1425,10960.6,227.6
forest_hill,forest,1426,10959.7,227.7
forest_hill,forest,1427,10958.9,227.7
forest_hill,forest,1428,10958.1,227.7
forest_hill,forest,1429,10957.4,227.7
forest_hill,forest,1430,10956.8,227.6
forest_hill,forest,1431,10956.2,227.6
forest_hill,forest,1432,10955.6,227.6
forest_hill,forest,1433,10955.0,227.5
forest_hill,forest,1434,10954.4,227.4
forest_hill,forest,1435,10953.8,227.4
forest_hill,forest,1436,10953.1,227.3
forest_hill,forest,1437,10952.4,227.3
forest_hill,forest,1438,10951.7,227.2
forest_hill,forest,1439,10950.9,227.2
forest_hill,forest,1440,10950.0,227.2
forest_hill,forest,1441,10949.1,227.2
forest_hill,forest,1442,10948.2,227.2
forest_hill,forest,1443,10947.3,227.2
forest_hill,forest,1444,10946.5,227.2
forest_hill,forest,1445,10945.7,227.2
forest_hill,forest,1446,10944.9,227.2
forest_hill,forest,1447,10944.1,227.2
forest_hill,forest,1448,10943.3,227.1
forest_hill,forest,1449,10942.6,227.1
forest_hill,forest,1450,10941.8,227.1
forest_hill,forest,1451,10941.1,227.0
forest_hill,forest,1452,10940.3,227.0
forest_hill,forest,1453,10939.6,226.9
forest_hill,forest,1454,10938.8,226.9
forest_hill,forest,1455,10938.0,226.8
forest_hill,forest,1456,10937.2,226.7
forest_hill,forest,1457,10936.4,226.6
forest_hill,forest,1458,10935.6,226.5
forest_hill,forest,1459,10934.7,226.4
forest_hill,forest,1460,10933.9,226.3
forest_hill,forest,1461,10932.9,226.1
forest_hill,forest,1462,10932.0,226.0
forest_hill,forest,1463,10931.0,225.8
forest_hill,forest,1464,10930.0,225.6
forest_hill,forest,1465,10928.9,225.4
forest_hill,forest,1466,10927.9,225.2
forest_hill,forest,1467,10926.8,225.0
forest_hill,forest,1468,10925.6,224.8
forest_hill,forest,1469,10924.5,224.5
forest_hill,forest,1470,10923.3,224.3
forest_hill,forest,1471,10922.1,224.0
forest_hill,forest,1472,10920.9,223.8
forest_hill,forest,1473,10919.7,223.5
forest_hill,forest,1474,10918.5,223.2
forest_hill,forest,1475,10917.2,222.9
forest_hill,forest,1476,10915.9,222.6
forest_hill,forest,1477,10914.7,222.3
forest_hill,forest,1478,10913.4,222.0
forest_hill,forest,1479,10912.1,221.6
forest_hill,forest,1480,10910.7,221.3
forest_hill,forest,1481,10909.4,220.9
forest_hill,forest,1482,10908.1,220.5
forest_hill,forest,1483,10906.7,220.1
forest_hill,forest,1484,10905.4,219.6
forest_hill,forest,1485,10904.1,219.2
forest_hill,forest,1486,10902.7,218.7
forest_hill,forest,1487,10901.4,218.2
forest_hill,forest,1488,10900.0,217.7
forest_hill,forest,1489,10898.7,217.2
forest_hill,forest,1490,10897.5,216.8
forest_hill,forest,1491,10896.3,216.4
forest_hill,forest,1492,10895.2,216.0
forest_hill,forest,1493,10894.2,215.7
forest_hill,forest,1494,10893.2,215.4
forest_hill,forest,1495,10892.2,215.1
forest_hill,forest,1496,10891.2,214.7
forest_hill,forest,1497,10890.2,214.4
forest_hill,forest,1498,10889.1,214.1
forest_hill,forest,1499,10888.1,213.7
forest_hill,forest,1500,10887.0,213.2
forest_hill,forest,1501,10885.8,212.7
forest_hill,forest,1502,10884.6,212.1
forest_hill,forest,1503,10883.2,211.5
forest_hill,forest,1504,10881.8,210.7
forest_hill,forest,1505,10880.2,209.9
forest_hill,forest,1506,10878.6,208.9
forest_hill,forest,1507,10876.7,207.9
forest_hill,forest,1508,10874.7,206.7
forest_hill,forest,1509,10872.6,205.3
forest_hill,forest,1510,10870.3,203.8
forest_hill,forest,1511,10867.7,202.1
forest_hill,forest,1512,10865.0,200.3
forest_hill,forest,1513,10862.0,198.2
forest_hill,forest,1514,10858.7,195.9
forest_hill,forest,1515,10855.1,193.3
forest_hill,forest,1516,10851.2,190.5
forest_hill,forest,1517,10847.1,187.5
forest_hill,forest,1518,10842.8,184.3
forest_hill,forest,1519,10838.3,181.0
forest_hill,forest,1520,10833.7,177.6
forest_hill,forest,1521,10829.0,174.0
forest_hill,forest,1522,10824.2,170.4
forest_hill,forest,1523,10819.3,166.8
forest_hill,forest,1524,10814.4,163.1
forest_hill,forest,1525,10809.5,159.4
forest_hill,forest,1526,10804.6,155.7
forest_hill,forest,1527,10799.8,152.0
forest_hill,forest,1528,10795.1,148.4
forest_hill,forest,1529,10790.4,144.9
forest_hill,forest,1530,10785.9,141.6
forest_hill,forest,1531,10781.6,138.3
forest_hill,forest,1532,10777.4,135.2
forest_hill,forest,1533,10773.5,132.3
forest_hill,forest,1534,10769.9,129.7
forest_hill,forest,1535,10766.5,127.2
forest_hill,forest,1536,10763.4,125.0
forest_hill,forest,1537,10760.6,123.0
forest_hill,forest,1538,10758.0,121.2
forest_hill,forest,1539,10755.6,119.5
forest_hill,forest,1540,10753.3,117.9
forest_hill,forest,1541,10751.2,116.5
forest_hill,forest,1542,10749.3,115.2
forest_hill,forest,1543,10747.5,114.0
forest_hill,forest,1544,10745.8,112.9
forest_hill,forest,1545,10744.2,111.8
forest_hill,forest,1546,10742.7,110.9
forest_hill,forest,1547,10741.4,110.0
forest_hill,forest,1548,10740.0,109.2
forest_hill,forest,1549,10738.8,108.5
forest_hill,forest,1550,10737.6,107.8
forest_hill,forest,1551,10736.4,107.1
forest_hill,forest,1552,10735.2,106.4
forest_hill,forest,1553,10734.0,105.8
forest_hill,forest,1554,10732.9,105.2
forest_hill,forest,1555,10731.7,104.5
forest_hill,forest,1556,10730.5,103.9
forest_hill,forest,1557,10729.2,103.3
forest_hill,forest,1558,10727.9,102.6
forest_hill,forest,1559,10726.5,101.9
forest_hill,forest,1560,10725.0,101.1
forest_hill,forest,1561,10723.5,100.3
forest_hill,forest,1562,10722.0,99.6
forest_hill,forest,1563,10720.5,98.8
forest_hill,forest,1564,10719.0,98.1
forest_hill,forest,1565,10717.6,97.4
forest_hill,forest,1566,10716.1,96.7
forest_hill,forest,1567,10714.7,96.0
forest_hill,forest,1568,10713.3,95.4
forest_hill,forest,1569,10711.8,94.8
forest_hill,forest,1570,10710.4,94.1
forest_hill,forest,1571,10709.0,93.5
forest_hill,forest,1572,10707.6,93.0
forest_hill,forest,1573,10706.2,92.4
forest_hill,forest,1574,10704.8,91.8
forest_hill,forest,1575,10703.3,91.3
forest_hill,forest,1576,10701.9,90.8
forest_hill,forest,1577,10700.5,90.3
forest_hill,forest,1578,10699.0,89.8
forest_hill,forest,1579,10697.6,89.3
forest_hill,forest,1580,10696.1,88.8
forest_hill,forest,1581,10694.6,88.4
forest_hill,forest,1582,10693.1,87.9
forest_hill,forest,1583,10691.6,87.5
forest_hill,forest,1584,10690.0,87.1
forest_hill,forest,1585,10688.4,86.7
forest_hill,forest,1586,10686.8,86.3
forest_hill,forest,1587,10685.2,85.9
forest_hill,forest,1588,10683.5,85.6
forest_hill,forest,1589,10681.8,85.2
forest_hill,forest,1590,10680.1,84.9
forest_hill,forest,1591,10678.4,84.6
forest_hill,forest,1592,10676.7,84.3
forest_hill,forest,1593,10674.9,84.0
forest_hill,forest,1594,10673.2,83.8
forest_hill,forest,1595,10671.4,83.5
forest_hill,forest,1596,10669.7,83.3
forest_hill,forest,1597,10667.9,83.0
forest_hill,forest,1598,10666.2,82.8
forest_hill,forest,1599,10664.5,82.6
forest_hill,forest,1600,10662.8,82.4
forest_hill,forest,1601,10661.1,82.3
forest_hill,forest,1602,10659.4,82.1
forest_hill,forest,1603,10657.8,82.0
forest_hill,forest,1604,10656.1,81.8
forest_hill,forest,1605,10654.6,81.7
forest_hill,forest,1606,10653.0,81.6
forest_hill,forest,1607,10651.5,81.5
forest_hill,forest,1608,10650.0,81.4
forest_hill,forest,1609,10648.6,81.3
forest_hill,forest,1610,10647.3,81.3
forest_hill,forest,1611,10646.0,81.2
forest_hill,forest,1612,10644.9,81.1
forest_hill,forest,1613,10643.8,81.1
forest_hill,forest,1614,10642.7,81.1
forest_hill,forest,1615,10641.7,81.1
forest_hill,forest,1616,10640.7,81.1
forest_hill,forest,1617,10639.8,81.1
forest_hill,forest,1618,10638.8,81.1
forest_hill,forest,1619,10637.9,81.2
forest_hill,forest,1620,10636.9,81.2
forest_hill,forest,1621,10635.9,81.3
forest_hill,forest,1622,10634.8,81.4
forest_hill,forest,1623,10633.7,81.5
forest_hill,forest,1624,10632.6,81.6
forest_hill,forest,1625,10631.4,81.7
forest_hill,forest,1626,10630.1,81.8
forest_hill,forest,1627,10628.7,82.0
forest_hill,forest,1628,10627.2,82.2
forest_hill,forest,1629,10625.6,82.4
forest_hill,forest,1630,10623.9,82.6
forest_hill,forest,1631,10622.0,82.8
forest_hill,forest,1632,10620.0,83.1
forest_hill,forest,1633,10617.8,83.4
forest_hill,forest,1634,10615.5,83.7
forest_hill,forest,1635,10612.9,84.1
forest_hill,forest,1636,10610.2,84.5
forest_hill,forest,1637,10607.4,84.9
forest_hill,forest,1638,10604.5,85.4
forest_hill,forest,1639,10601.5,85.9
forest_hill,forest,1640,10598.3,86.4
forest_hill,forest,1641,10595.1,86.9
forest_hill,forest,1642,10591.9,87.4
forest_hill,forest,1643,10588.6,88.0
forest_hill,forest,1644,10585.3,88.5
forest_hill,forest,1645,10582.0,89.1
forest_hill,forest,1646,10578.7,89.6
forest_hill,forest,1647,10575.4,90.2
forest_hill,forest,1648,10572.2,90.7
forest_hill,forest,1649,10569.1,91.2
forest_hill,forest,1650,10566.0,91.7
forest_hill,forest,1651,10563.0,92.2
forest_hill,forest,1652,10560.1,92.6
forest_hill,forest,1653,10557.3,93.0
forest_hill,forest,1654,10554.7,93.4
forest_hill,forest,1655,10552.3,93.8
forest_hill,forest,1656,10550.0,94.1
forest_hill,forest,1657,10547.9,94.4
forest_hill,forest,1658,10545.9,94.6
forest_hill,forest,1659,10544.0,94.9
forest_hill,forest,1660,10542.2,95.1
forest_hill,forest,1661,10540.5,95.3
forest_hill,forest,1662,10538.9,95.5
forest_hill,forest,1663,10537.4,95.7
forest_hill,forest,1664,10535.9,95.9
forest_hill,forest,1665,10534.5,96.0
forest_hill,forest,1666,10533.2,96.1
forest_hill,forest,1667,10531.9,96.3
forest_hill,forest,1668,10530.6,96.4
forest_hill,forest,1669,10529.4,96.5
forest_hill,forest,1670,10528.2,96.6
forest_hill,forest,1671,10527.0,96.6
forest_hill,forest,1672,10525.7,96.7
forest_hill,forest,1673,10524.5,96.8
forest_hill,forest,1674,10523.3,96.8
forest_hill,forest,1675,10522.0,96.9
forest_hill,forest,1676,10520.7,96.9
forest_hill,forest,1677,10519.4,97.0
forest_hill,forest,1678,10518.0,97.0
forest_hill,forest,1679,10516.5,97.1
forest_hill,forest,1680,10515.0,97.1
forest_hill,forest,1681,10513.5,97.1
forest_hill,forest,1682,10512.0,97.2
forest_hill,forest,1683,10510.5,97.2
forest_hill,forest,1684,10509.1,97.2
forest_hill,forest,1685,10507.8,97.3
forest_hill,forest,1686,10506.4,97.3
forest_hill,forest,1687,10505.1,97.3
forest_hill,forest,1688,10503.7,97.3
forest_hill,forest,1689,10502.3,97.3
forest_hill,forest,1690,10501.0,97.3
forest_hill,forest,1691,10499.6,97.3
forest_hill,forest,1692,10498.1,97.3
forest_hill,forest,1693,10496.6,97.2
forest_hill,forest,1694,10495.1,97.2
forest_hill,forest,1695,10493.5,97.1
forest_hill,forest,1696,10491.9,97.1
forest_hill,forest,1697,10490.1,97.0
forest_hill,forest,1698,10488.3,96.9
forest_hill,forest,1699,10486.4,96.7
forest_hill,forest,1700,10484.3,96.6
forest_hill,forest,1701,10482.2,96.4
forest_hill,forest,1702,10479.9,96.2
forest_hill,forest,1703,10477.5,96.0
forest_hill,forest,1704,10475.0,95.8
forest_hill,forest,1705,10472.3,95.5
forest_hill,forest,1706,10469.3,95.2
forest_hill,forest,1707,10466.1,94.9
forest_hill,forest,1708,10462.7,94.5
forest_hill,forest,1709,10459.2,94.1
forest_hill,forest,1710,10455.5,93.6
forest_hill,forest,1711,10451.7,93.2
forest_hill,forest,1712,10447.8,92.7
forest_hill,forest,1713,10443.8,92.2
forest_hill,forest,1714,10439.7,91.7
forest_hill,forest,1715,10435.7,91.1
forest_hill,forest,1716,10431.6,90.6
forest_hill,forest,1717,10427.5,90.1
forest_hill,forest,1718,10423.4,89.6
forest_hill,forest,1719,10419.5,89.1
forest_hill,forest,1720,10415.6,88.6
forest_hill,forest,1721,10411.8,88.1
forest_hill,forest,1722,10408.1,87.6
forest_hill,forest,1723,10404.6,87.2
forest_hill,forest,1724,10401.2,86.8
forest_hill,forest,1725,10398.1,86.5
forest_hill,forest,1726,10395.1,86.1
forest_hill,forest,1727,10392.4,85.8
forest_hill,forest,1728,10390.0,85.6
forest_hill,forest,1729,10387.8,85.4
forest_hill,forest,1730,10385.8,85.2
forest_hill,forest,1731,10384.0,85.1
forest_hill,forest,1732,10382.4,85.0
forest_hill,forest,1733,10380.9,84.9
forest_hill,forest,1734,10379.5,84.8
forest_hill,forest,1735,10378.3,84.7
forest_hill,forest,1736,10377.2,84.7
forest_hill,forest,1737,10376.2,84.7
forest_hill,forest,1738,10375.3,84.7
forest_hill,forest,1739,10374.5,84.7
forest_hill,forest,1740,10373.8,84.7
forest_hill,forest,1741,10373.0,84.7
forest_hill,forest,1742,10372.4,84.8
forest_hill,forest,1743,10371.7,84.9
forest_hill,forest,1744,10371.1,84.9
forest_hill,forest,1745,10370.5,85.0
forest_hill,forest,1746,10369.8,85.1
forest_hill,forest,1747,10369.2,85.1
forest_hill,forest,1748,10368.5,85.2
forest_hill,forest,1749,10367.7,85.3
forest_hill,forest,1750,10366.9,85.4
forest_hill,forest,1751,10366.0,85.4
forest_hill,forest,1752,10365.0,85.5
forest_hill,forest,1753,10364.0,85.6
forest_hill,forest,1754,10362.9,85.6
forest_hill,forest,1755,10361.9,85.7
forest_hill,forest,1756,10360.8,85.8
forest_hill,forest,1757,10359.8,85.9
forest_hill,forest,1758,10358.8,86.0
forest_hill,forest,1759,10357.7,86.1
forest_hill,forest,1760,10356.7,86.2
forest_hill,forest,1761,10355.6,86.3
forest_hill,forest,1762,10354.6,86.4
forest_hill,forest,1763,10353.5,86.5
forest_hill,forest,1764,10352.5,86.7
forest_hill,forest,1765,10351.5,86.8
forest_hill,forest,1766,10350.4,86.9
forest_hill,forest,1767,10349.4,87.1
forest_hill,forest,1768,10348.3,87.2
forest_hill,forest,1769,10347.3,87.4
forest_hill,forest,1770,10346.2,87.5
forest_hill,forest,1771,10345.2,87.7
forest_hill,forest,1772,10344.2,87.9
forest_hill,forest,1773,10343.1,88.1
forest_hill,forest,1774,10342.1,88.3
forest_hill,forest,1775,10341.0,88.5
forest_hill,forest,1776,10340.0,88.7
forest_hill,forest,1777,10339.0,88.9
forest_hill,forest,1778,10337.9,89.1
forest_hill,forest,1779,10336.9,89.4
forest_hill,forest,1780,10335.9,89.6
forest_hill,forest,1781,10334.9,89.8
forest_hill,forest,1782,10333.9,90.1
forest_hill,forest,1783,10332.9,90.3
forest_hill,forest,1784,10331.9,90.6
forest_hill,forest,1785,10330.8,90.8
forest_hill,forest,1786,10329.8,91.1
forest_hill,forest,1787,10328.8,91.3
forest_hill,forest,1788,10327.8,91.6
forest_hill,forest,1789,10326.8,91.9
forest_hill,forest,1790,10325.8,92.2
forest_hill,forest,1791,10324.7,92.5
forest_hill,forest,1792,10323.7,92.8
forest_hill,forest,1793,10322.7,93.2
forest_hill,forest,1794,10321.6,93.5
forest_hill,forest,1795,10320.5,93.9
forest_hill,forest,1796,10319.5,94.2
forest_hill,forest,1797,10318.4,94.6
forest_hill,forest,1798,10317.3,95.0
forest_hill,forest,1799,10316.1,95.4
forest_hill,forest,1800,10315.0,95.8
forest_hill,forest,1801,10313.9,96.2
forest_hill,forest,1802,10312.9,96.6
forest_hill,forest,1803,10311.9,96.9
forest_hill,forest,1804,10311.0,97.2
forest_hill,forest,1805,10310.1,97.4
forest_hill,forest,1806,10309.3,97.7
forest_hill,forest,1807,10308.4,97.9
forest_hill,forest,1808,10307.6,98.2
forest_hill,forest,1809,10306.8,98.4
forest_hill,forest,1810,10305.9,98.7
forest_hill,forest,1811,10305.0,99.0
forest_hill,forest,1812,10304.1,99.4
forest_hill,forest,1813,10303.1,99.8
forest_hill,forest,1814,10302.0,100.2
forest_hill,forest,1815,10300.9,100.7
forest_hill,forest,1816,10299.6,101.2
forest_hill,forest,1817,10298.3,101.9
forest_hill,forest,1818,10296.8,102.6
forest_hill,forest,1819,10295.3,103.4
forest_hill,forest,1820,10293.5,104.3
forest_hill,forest,1821,10291.7,105.3
forest_hill,forest,1822,10289.6,106.4
forest_hill,forest,1823,10287.4,107.6
forest_hill,forest,1824,10285.0,109.0
forest_hill,forest,1825,10282.3,110.5
forest_hill,forest,1826,10279.4,112.3
forest_hill,forest,1827,10276.2,114.2
forest_hill,forest,1828,10272.8,116.3
forest_hill,forest,1829,10269.1,118.5
forest_hill,forest,1830,10265.3,120.9
forest_hill,forest,1831,10261.3,123.3
forest_hill,forest,1832,10257.2,125.9
forest_hill,forest,1833,10253.0,128.5
forest_hill,forest,1834,10248.7,131.2
forest_hill,forest,1835,10244.4,133.9
forest_hill,forest,1836,10240.0,136.6
forest_hill,forest,1837,10235.6,139.4
forest_hill,forest,1838,10231.3,142.1
forest_hill,forest,1839,10227.0,144.8
forest_hill,forest,1840,10222.8,147.5
forest_hill,forest,1841,10218.7,150.0
forest_hill,forest,1842,10214.7,152.5
forest_hill,forest,1843,10210.9,154.9
forest_hill,forest,1844,10207.2,157.2
forest_hill,forest,1845,10203.8,159.3
forest_hill,forest,1846,10200.6,161.2
forest_hill,forest,1847,10197.7,163.0
forest_hill,forest,1848,10195.0,164.6
forest_hill,forest,1849,10192.6,166.0
forest_hill,forest,1850,10190.4,167.3
forest_hill,forest,1851,10188.4,168.5
forest_hill,forest,1852,10186.6,169.6
forest_hill,forest,1853,10184.9,170.5
forest_hill,forest,1854,10183.4,171.4
forest_hill,forest,1855,10182.0,172.2
forest_hill,forest,1856,10180.7,172.9
forest_hill,forest,1857,10179.6,173.6
forest_hill,forest,1858,10178.5,174.2
forest_hill,forest,1859,10177.5,174.7
forest_hill,forest,1860,10176.6,175.2
forest_hill,forest,1861,10175.7,175.7
forest_hill,forest,1862,10174.8,176.1
forest_hill,forest,1863,10174.0,176.5
forest_hill,forest,1864,10173.1,176.9
forest_hill,forest,1865,10172.3,177.2
forest_hill,forest,1866,10171.4,177.6
forest_hill,forest,1867,10170.5,178.0
forest_hill,forest,1868,10169.6,178.4
forest_hill,forest,1869,10168.6,178.8
forest_hill,forest,1870,10167.5,179.3
forest_hill,forest,1871,10166.3,179.8
forest_hill,forest,1872,10165.0,180.3
forest_hill,forest,1873,10163.6,180.9
forest_hill,forest,1874,10162.3,181.4
forest_hill,forest,1875,10160.9,182.0
forest_hill,forest,1876,10159.5,182.6
forest_hill,forest,1877,10158.0,183.1
forest_hill,forest,1878,10156.6,183.7
forest_hill,forest,1879,10155.2,184.2
forest_hill,forest,1880,10153.7,184.8
forest_hill,forest,1881,10152.2,185.3
forest_hill,forest,1882,10150.8,185.8
forest_hill,forest,1883,10149.3,186.3
forest_hill,forest,1884,10147.8,186.9
forest_hill,forest,1885,10146.3,187.3
forest_hill,forest,1886,10144.8,187.8
forest_hill,forest,1887,10143.3,188.3
forest_hill,forest,1888,10141.9,188.7
forest_hill,forest,1889,10140.4,189.2
forest_hill,forest,1890,10138.9,189.6
forest_hill,forest,1891,10137.4,190.0
forest_hill,forest,1892,10135.9,190.4
forest_hill,forest,1893,10134.4,190.7
forest_hill,forest,1894,10132.9,191.1
forest_hill,forest,1895,10131.5,191.4
forest_hill,forest,1896,10130.0,191.7
forest_hill,forest,1897,10128.5,192.0
forest_hill,forest,1898,10127.0,192.2
forest_hill,forest,1899,10125.5,192.4
forest_hill,forest,1900,10124.0,192.6
forest_hill,forest,1901,10122.5,192.8
forest_hill,forest,1902,10120.9,193.0
forest_hill,forest,1903,10119.3,193.1
